id,temperature,pressure,humidity,wind_speed,wind_direction,precipitation,snowing,cloudiness,target
TRAIN_00290,12.27600000000001,1004.2,82.6,4.2,186.0,0.24,False,70.0,13.154
TRAIN_00291,21.432000000000016,1020.8,75.8,0.8,196.0,0.0,False,8.0,12.486
TRAIN_00292,33.43000000000001,1016.6,48.4,3.2,188.0,0.0,False,8.0,3.576
TRAIN_00293,12.358000000000004,1008.4,83.6,2.8,223.0,0.06,False,31.0,3.379
TRAIN_00294,17.824000000000012,1016.2,80.6,1.0,83.4,0.0,False,35.2,3.896
TRAIN_00295,27.919200000000046,1012.6,40.4,2.2,140.4,0.0,False,9.4,4.615
TRAIN_00296,19.275599999999997,1021.2,78.4,1.2,166.2,0.06,False,41.6,0.928
TRAIN_00297,28.998000000000047,1016.2,57.0,4.0,190.0,0.06,False,38.0,8.628
TRAIN_00298,35.674000000000035,1018.6,35.6,3.0,178.0,0.0,False,12.0,8.925
TRAIN_00299,14.234000000000037,1021.6,50.6,4.6,194.0,0.06,False,31.0,12.389
TRAIN_00300,8.390000000000043,1023.0,83.8,1.6,250.0,0.0,False,23.0,8.224
TRAIN_00301,11.05600000000004,1018.0,85.8,1.6,263.4,0.0,False,30.2,7.747
TRAIN_00302,26.30600000000004,1017.2,66.2,4.0,190.0,0.06,False,38.0,3.095
TRAIN_00303,14.990000000000009,1022.2,67.6,2.8,210.0,0.0,False,52.0,7.832
TRAIN_00304,10.789337500000045,1023.0,77.4,1.4,312.4,0.18,False,18.4,9.336
TRAIN_00305,3.803931250000062,1000.4,66.6,2.4,276.6,0.06,True,25.8,0.801
TRAIN_00306,13.262000000000057,1013.8,86.0,1.6,206.2,0.0,False,42.0,7.81
TRAIN_00307,24.380000000000052,1021.6,53.4,3.2,199.4,0.0,False,35.0,5.765
TRAIN_00308,10.890000000000043,1008.0,68.8,2.6,110.0,0.24,False,53.0,12.637
TRAIN_00309,25.97800000000001,1017.6,44.4,0.8,101.8,0.0,False,4.0,2.395
TRAIN_00310,11.686400000000049,1031.6,90.4,2.0,179.8,0.0,False,20.0,2.617
TRAIN_00311,11.54400000000004,1025.0,92.2,1.4,155.0,0.0,False,42.0,2.685
TRAIN_00312,14.498000000000047,1019.8,72.4,1.4,173.2,0.0,False,41.0,4.12
TRAIN_00313,20.304000000000087,995.8,86.8,1.0,156.4,0.12,False,20.8,1.463
TRAIN_00314,25.50600000000003,1020.2,46.0,2.0,138.0,0.0,False,23.0,6.901
TRAIN_00315,16.466000000000008,994.4,91.2,1.4,181.2,0.06,False,28.0,3.456
TRAIN_00316,14.08400000000006,1008.8,63.8,4.2,212.0,0.24,False,53.0,9.292
TRAIN_00317,18.136931250000032,1004.0,72.2,2.0,240.4,0.06,False,16.8,5.791
TRAIN_00318,13.610668750000059,1005.4,82.4,2.4,253.8,0.24,False,44.0,7.86
TRAIN_00319,7.440200000000004,1014.4,74.6,1.8,180.2,0.0,False,36.0,6.966
TRAIN_00320,18.882000000000062,1020.8,70.0,1.2,205.0,0.0,False,22.0,4.743
TRAIN_00321,14.54200000000003,1011.8,93.6,0.8,139.4,0.24,False,41.4,3.568
TRAIN_00322,15.885000000000048,1018.2,78.8,1.0,87.2,0.0,False,15.0,3.29
TRAIN_00323,10.706000000000017,1030.2,80.8,1.8,123.2,0.0,False,26.0,7.316
TRAIN_00324,20.884000000000015,1011.4,71.8,2.4,154.0,0.0,False,33.6,7.689
TRAIN_00325,15.827999999999975,1012.2,88.6,1.4,212.0,0.12,False,39.2,3.36
TRAIN_00326,8.81800000000004,1004.8,86.0,2.0,184.2,0.24,False,37.0,7.095
TRAIN_00327,7.537800000000061,1017.8,75.0,2.0,220.8,0.0,False,32.4,10.797
TRAIN_00328,10.788200000000018,1022.6,91.0,1.6,179.2,0.42,False,58.6,6.12
TRAIN_00329,17.78400000000005,1014.4,52.4,3.6,254.0,0.0,False,42.0,8.71
TRAIN_00330,10.698000000000036,1026.8,63.0,2.8,159.2,0.06,False,19.0,2.711
TRAIN_00331,10.255999999999972,1031.6,66.4,2.6,108.6,0.0,False,19.0,5.334
TRAIN_00332,20.492800000000045,996.0,69.8,3.0,211.4,0.24,False,18.6,5.836
TRAIN_00333,5.192000000000007,1019.8,83.2,0.6,196.0,0.0,False,0.0,1.066
TRAIN_00334,15.274000000000001,1005.8,75.0,7.6,226.0,0.06,False,57.0,3.718
TRAIN_00335,15.026000000000067,1026.6,65.0,1.0,133.4,0.0,False,0.0,1.694
TRAIN_00336,4.617999999999938,1035.6,88.4,1.2,113.6,0.0,False,15.0,7.179
TRAIN_00337,10.884000000000015,1010.6,83.0,3.6,227.6,0.0,False,50.6,7.667
TRAIN_00338,26.19580000000002,1019.0,58.2,1.4,160.6,0.0,False,2.4,3.439
TRAIN_00339,22.04600000000005,1016.2,75.6,2.0,230.4,0.18,False,22.4,3.916
TRAIN_00340,28.430000000000064,1016.2,52.4,3.2,138.0,0.0,False,31.8,5.67
TRAIN_00341,10.936000000000035,1030.6,69.2,3.0,138.2,0.0,False,15.0,6.575
TRAIN_00342,8.283668750000004,996.8,83.2,2.6,251.6,0.42,False,92.0,6.432
TRAIN_00343,28.762,1018.4,60.4,3.6,142.0,0.0,False,23.0,6.538
TRAIN_00344,13.725999999999999,1020.0,56.2,4.4,166.4,0.18,False,27.0,12.082
TRAIN_00345,26.072000000000003,1017.6,68.0,2.2,106.0,0.0,False,23.0,3.136
TRAIN_00346,28.125999999999976,1019.0,46.4,3.8,174.0,0.0,False,31.0,1.302
TRAIN_00347,19.382000000000005,1012.0,67.4,3.4,171.8,0.06,False,42.0,5.18
TRAIN_00348,19.470000000000027,1019.0,72.0,1.8,180.0,0.0,False,20.6,4.883
TRAIN_00349,16.627031250000016,992.8,82.4,3.6,204.4,0.24,False,59.4,5.851
TRAIN_00350,11.0,995.2,54.2,8.0,262.0,0.42,False,52.0,13.117
TRAIN_00351,11.214000000000055,1022.6,89.6,2.2,156.0,0.0,False,33.0,6.889
TRAIN_00352,14.78000000000003,1005.4,65.6,6.0,196.0,0.36,False,50.0,10.421
TRAIN_00353,24.15599999999995,1013.0,66.4,1.8,128.0,0.0,False,38.4,5.14
TRAIN_00354,9.008000000000038,1009.0,69.0,3.4,202.0,0.0,False,43.0,3.361
TRAIN_00355,7.403999999999996,1029.6,87.2,3.4,160.0,0.0,False,25.2,2.943
TRAIN_00356,19.28430000000003,1015.6,56.4,5.2,247.8,0.12,False,26.6,9.001
TRAIN_00357,11.836668750000058,1015.0,87.0,1.2,165.0,0.36,False,54.4,3.303
TRAIN_00358,17.912000000000035,1023.0,60.0,1.4,128.0,0.0,False,0.0,6.321
TRAIN_00359,24.035600000000045,1018.6,67.6,1.4,146.4,0.12,False,24.0,6.617
TRAIN_00360,12.492000000000019,1001.8,77.4,6.0,232.0,0.42,False,53.0,10.113
TRAIN_00361,12.045662500000049,1026.2,94.2,1.4,193.0,0.18,False,56.4,4.179
TRAIN_00362,12.125999999999976,1026.0,84.0,1.6,151.6,0.0,False,15.0,6.138
TRAIN_00363,13.379999999999995,1025.8,56.6,3.6,138.0,0.0,False,19.0,9.285
TRAIN_00364,21.585200000000043,1023.0,77.6,0.8,279.2,0.06,False,25.6,3.699
TRAIN_00365,9.134000000000015,1028.8,89.4,2.0,126.0,0.0,False,35.0,3.405
TRAIN_00366,15.463999999999942,1014.2,57.4,4.6,282.0,0.06,False,45.0,12.124
TRAIN_00367,20.04600000000005,1017.6,83.4,1.0,32.0,0.18,False,34.0,4.057
TRAIN_00368,10.914000000000044,1022.6,83.2,2.0,121.6,0.0,False,0.0,3.534
TRAIN_00369,6.814600000000041,1022.6,75.2,1.8,216.8,0.0,False,19.4,7.608
TRAIN_00370,9.932000000000016,1012.6,72.2,2.4,174.0,0.06,False,27.0,12.354
TRAIN_00371,17.82000000000005,1016.6,88.0,1.8,13.6,0.0,False,31.0,1.7
TRAIN_00372,27.368000000000052,1018.4,52.8,3.0,114.0,0.0,False,27.0,1.613
TRAIN_00373,11.677999999999997,1017.8,84.0,2.8,234.0,0.18,False,65.0,7.709
TRAIN_00374,9.208000000000027,1007.6,83.4,2.6,222.0,0.06,False,27.2,3.658
TRAIN_00375,8.809362499999963,993.0,80.4,4.8,254.8,0.12,False,74.0,10.803
TRAIN_00376,14.890000000000043,1010.6,43.0,2.6,166.0,0.0,False,8.0,2.527
TRAIN_00377,19.551500000000033,1025.0,49.0,2.6,103.6,0.06,False,11.2,9.276
TRAIN_00378,30.422000000000025,1013.8,43.8,4.2,200.0,0.0,False,23.0,3.723
TRAIN_00379,16.49500000000006,1018.8,74.4,1.2,203.0,0.0,False,25.6,1.633
TRAIN_00380,34.190000000000055,1015.6,45.8,3.4,258.0,0.0,False,8.0,1.108
TRAIN_00381,26.27780000000007,1002.0,58.4,1.8,220.4,0.06,False,24.8,2.584
TRAIN_00382,29.789999999999964,1016.0,40.0,3.6,168.0,0.0,False,8.0,4.545
TRAIN_00383,13.180468750000045,989.6,78.4,9.0,275.2,0.18,False,59.2,14.584
TRAIN_00384,25.358000000000004,1019.8,44.0,2.6,252.0,0.18,False,27.0,5.589
TRAIN_00385,28.201999999999998,1013.2,36.8,2.6,188.0,0.0,False,15.0,7.774
TRAIN_00386,25.34200000000004,1016.4,48.4,3.4,130.0,0.0,False,8.0,6.736
TRAIN_00387,16.246000000000038,1015.6,52.2,4.2,248.0,0.06,False,30.0,3.12
TRAIN_00388,3.1929000000000087,998.8,75.4,1.6,278.0,0.06,False,46.4,6.903
TRAIN_00389,22.634000000000015,1022.0,57.4,2.4,142.0,0.0,False,8.0,7.552
TRAIN_00390,14.313000000000045,1009.4,65.0,3.8,169.6,0.0,False,17.0,9.359
TRAIN_00391,15.124000000000024,1016.0,48.4,3.6,144.0,0.06,False,35.0,9.399
TRAIN_00392,8.949737500000026,1012.6,51.4,5.8,79.0,0.0,False,29.6,2.815
TRAIN_00393,6.993999999999971,1017.2,88.0,1.2,202.6,0.06,False,17.6,11.22
TRAIN_00394,21.526000000000067,1017.6,61.2,3.0,109.6,0.0,False,16.0,1.232
TRAIN_00395,12.200000000000045,1017.6,81.8,3.0,118.0,0.12,False,70.8,6.75
TRAIN_00396,4.891999999999996,1010.2,86.2,2.0,126.0,0.0,False,10.4,6.338
TRAIN_00397,16.182000000000016,1020.6,75.0,2.0,192.0,0.0,False,15.0,4.415
TRAIN_00398,22.846000000000004,1017.0,69.2,1.2,80.4,0.0,False,15.0,1.176
TRAIN_00399,21.786000000000058,1021.2,76.0,1.8,162.0,0.0,False,0.0,3.303
TRAIN_00400,6.982000000000028,1026.6,80.2,1.4,156.8,0.18,False,18.0,3.16
TRAIN_00401,26.539999999999964,1016.8,42.8,3.2,244.0,0.0,False,15.0,3.879
TRAIN_00402,3.04320000000007,1016.2,66.8,1.0,202.8,0.0,False,8.0,8.14
TRAIN_00403,30.01600000000002,1020.2,57.2,2.0,166.0,0.0,False,12.0,13.139
TRAIN_00404,21.620343750000075,1021.8,42.2,4.0,138.6,0.0,False,26.4,9.503
TRAIN_00405,13.562000000000012,1022.6,71.0,2.0,174.0,0.06,False,59.4,7.425
TRAIN_00406,18.426000000000045,1024.4,46.2,0.8,44.8,0.0,False,8.0,1.528
TRAIN_00407,12.896000000000015,1033.8,67.8,4.4,48.0,0.0,False,38.0,7.735
TRAIN_00408,16.688000000000045,1009.0,72.2,4.4,204.0,0.18,False,20.0,8.428
TRAIN_00409,22.25200000000001,1016.0,51.2,2.6,174.0,0.0,False,8.0,4.877
TRAIN_00410,11.172000000000025,1011.8,74.4,1.2,184.0,0.0,False,8.0,6.843
TRAIN_00411,23.576000000000022,1015.0,47.2,3.2,164.0,0.0,False,16.0,4.317
TRAIN_00412,6.472000000000037,1016.2,87.8,1.4,218.0,0.12,False,40.0,10.252
TRAIN_00413,23.10800000000006,1013.6,50.8,3.0,158.0,0.0,False,24.0,3.388
TRAIN_00414,23.402000000000044,1014.4,42.8,3.8,196.0,0.0,False,27.0,6.092
TRAIN_00415,14.648337500000025,1015.0,74.8,1.2,162.0,0.12,False,51.0,1.984
TRAIN_00416,10.930000000000007,1027.2,89.6,1.4,245.8,0.0,False,42.8,4.606
TRAIN_00417,4.081000000000074,1031.8,86.2,1.8,154.6,0.0,False,8.4,5.162
TRAIN_00418,23.02800000000002,1014.4,65.2,3.4,182.0,0.6,False,49.0,12.192
TRAIN_00419,9.692000000000007,1014.8,81.8,1.0,140.2,0.0,False,30.0,12.156
TRAIN_00420,15.607731249999972,1003.2,75.6,2.6,257.4,0.06,False,18.0,9.467
TRAIN_00421,19.153999999999996,1024.2,58.0,2.2,193.2,0.0,False,15.0,3.106
TRAIN_00422,14.414000000000044,1027.4,66.0,1.8,94.8,0.0,False,4.0,1.103
TRAIN_00423,6.536000000000058,1018.8,81.0,2.6,142.8,0.12,False,39.0,5.537
TRAIN_00424,11.922000000000025,1005.6,95.8,1.2,197.2,0.06,False,53.0,0.778
TRAIN_00425,15.326000000000022,1013.6,74.0,1.0,160.0,0.0,False,34.2,2.14
TRAIN_00426,12.217000000000041,1001.2,76.8,1.6,289.4,0.0,False,0.0,5.437
TRAIN_00427,17.62200000000007,1011.0,71.0,2.4,194.4,0.0,False,8.0,5.574
TRAIN_00428,11.056800000000067,1007.0,78.4,1.8,186.6,0.36,False,30.2,9.257
TRAIN_00429,6.0160000000000196,1026.4,83.0,1.6,156.4,0.06,False,18.0,3.406
TRAIN_00430,11.748000000000047,1026.6,71.8,1.6,178.6,0.06,False,23.0,6.34
TRAIN_00431,12.978000000000065,1027.6,87.0,1.2,96.6,0.0,False,0.0,5.901
TRAIN_00432,17.488000000000056,1017.4,74.0,1.6,64.4,0.0,False,15.0,4.597
TRAIN_00433,31.914000000000044,1016.0,43.8,3.6,170.0,0.0,False,19.0,1.879
TRAIN_00434,21.450000000000045,1023.8,64.6,2.0,176.0,0.0,False,19.2,9.281
TRAIN_00435,25.089331250000043,995.2,43.8,3.6,238.6,0.0,False,5.8,4.466
TRAIN_00436,23.611325000000022,1016.2,43.4,2.6,145.4,0.06,False,14.8,6.509
TRAIN_00437,25.824000000000012,1012.6,64.6,3.4,210.0,0.06,False,23.0,7.13
TRAIN_00438,26.689999999999998,1022.0,56.0,2.0,87.4,0.06,False,27.0,2.71
TRAIN_00439,30.63910000000004,1000.8,42.6,2.8,165.2,0.0,False,7.2,2.87
TRAIN_00440,32.09200000000004,1018.8,41.0,3.8,152.0,0.0,False,23.0,11.351
TRAIN_00441,23.208000000000084,1017.0,72.4,1.8,117.2,0.0,False,0.0,3.774
TRAIN_00442,10.021999999999935,1024.6,70.6,2.6,104.6,0.0,False,4.0,6.392
TRAIN_00443,9.914000000000044,1020.8,44.4,5.8,188.0,0.06,False,23.0,13.558
TRAIN_00444,17.56400000000002,1018.4,79.6,1.8,80.0,0.06,False,45.0,1.95
TRAIN_00445,20.831200000000024,1012.2,74.6,0.8,212.4,0.0,False,0.0,2.904
TRAIN_00446,26.710000000000036,1009.2,54.8,3.6,146.0,0.0,False,24.0,3.97
TRAIN_00447,15.770000000000039,1016.8,66.4,1.8,99.0,0.0,False,20.0,4.712
TRAIN_00448,32.35799999999995,1016.4,49.0,4.6,204.0,0.0,False,27.0,5.81
TRAIN_00449,33.678,1016.0,42.6,2.2,130.0,0.0,False,16.0,4.41
TRAIN_00450,12.380000000000052,1019.4,62.6,0.8,150.0,0.0,False,0.0,3.203
TRAIN_00451,19.612000000000023,998.0,70.0,1.6,177.6,0.0,False,34.4,2.07
TRAIN_00452,22.84200000000004,1016.8,68.6,1.8,176.0,0.0,False,12.0,5.536
TRAIN_00453,17.885999999999967,1034.8,65.6,2.8,159.6,0.06,False,14.0,3.396
TRAIN_00454,15.376000000000033,1024.6,69.6,1.6,86.0,0.0,False,45.0,8.959
TRAIN_00455,17.77800000000002,1019.6,74.4,1.8,63.2,0.06,False,26.4,7.84
TRAIN_00456,5.333300000000065,1009.2,80.6,3.0,186.4,0.0,False,38.4,11.746
TRAIN_00457,28.008000000000038,1015.0,44.6,3.2,164.0,0.0,False,12.0,1.808
TRAIN_00458,24.974000000000046,1024.6,44.0,1.8,188.0,0.0,False,0.0,2.871
TRAIN_00459,12.734000000000037,1018.0,80.0,0.6,150.0,0.0,False,0.0,1.655
TRAIN_00460,11.430000000000007,1018.0,84.8,1.6,86.8,0.0,False,8.0,4.312
TRAIN_00461,14.086000000000013,1015.0,74.6,5.4,248.0,0.0,False,55.4,11.904
TRAIN_00462,18.382000000000005,1019.4,45.4,3.0,140.0,0.0,False,0.0,6.151
TRAIN_00463,22.222000000000037,1017.6,73.6,2.4,244.0,0.06,False,26.4,7.036
TRAIN_00464,7.8320000000000505,1034.8,94.6,2.0,143.0,0.0,False,33.0,3.392
TRAIN_00465,14.660000000000025,1031.6,61.6,1.2,22.0,0.0,False,42.0,1.242
TRAIN_00466,12.063000000000045,1025.2,71.4,2.2,124.6,0.06,False,1.6,7.81
TRAIN_00467,28.964000000000055,1011.4,38.6,4.6,194.0,0.18,False,27.0,8.5
TRAIN_00468,12.683999999999969,1009.4,75.2,2.4,114.0,0.3,False,53.0,7.712
TRAIN_00469,24.836000000000013,1020.6,61.2,3.0,152.0,0.0,False,20.0,2.542
TRAIN_00470,25.164000000000044,1014.4,44.8,4.6,296.0,0.18,False,50.0,3.972
TRAIN_00471,28.882000000000005,1014.2,46.2,5.0,206.0,0.0,False,24.0,6.352
TRAIN_00472,14.147000000000048,1000.6,88.8,2.6,182.4,0.06,False,64.0,5.051
TRAIN_00473,14.366000000000042,1032.2,65.4,2.2,168.0,0.0,False,19.0,6.301
TRAIN_00474,13.228662500000041,995.2,90.2,3.4,100.0,0.3,False,76.0,7.06
TRAIN_00475,27.905400000000043,1005.2,42.8,1.4,198.0,0.0,False,21.6,2.506
TRAIN_00476,10.105999999999995,1031.6,90.8,2.0,108.0,0.0,False,12.0,4.641
TRAIN_00477,14.868000000000052,1017.2,62.6,3.2,242.0,0.18,False,19.0,8.002
TRAIN_00478,24.468000000000075,1013.0,68.8,1.0,74.0,0.0,False,19.0,3.307
TRAIN_00479,18.352000000000032,996.4,90.8,1.4,206.2,0.12,False,58.4,3.278
TRAIN_00480,17.182000000000016,1020.4,73.4,1.0,70.0,0.0,False,12.0,3.909
TRAIN_00481,5.704000000000008,1027.2,94.8,2.0,152.0,0.0,False,18.0,1.453
TRAIN_00482,10.43530000000004,1030.8,81.4,2.4,224.8,0.06,False,16.6,4.509
TRAIN_00483,6.4360000000000355,1028.2,86.0,2.2,162.0,0.0,False,15.0,2.012
TRAIN_00484,12.802000000000021,1008.0,85.8,1.2,162.0,0.06,False,20.0,4.62
TRAIN_00485,6.5120000000000005,1005.4,88.8,1.6,130.2,0.0,False,8.0,4.707
TRAIN_00486,10.424000000000035,1018.0,86.8,2.2,247.8,0.24,False,45.0,5.869
TRAIN_00487,14.388337500000034,1021.6,66.6,2.0,168.8,0.0,False,16.8,6.732
TRAIN_00488,18.89620000000002,1006.2,55.4,3.4,158.4,0.6,False,18.4,9.321
TRAIN_00489,16.24000000000001,1019.0,76.0,1.4,168.0,0.06,False,19.0,4.856
TRAIN_00490,16.154000000000053,1017.2,59.0,5.2,278.0,0.06,False,46.0,9.149
TRAIN_00491,16.036,1017.0,81.8,0.6,88.0,0.06,False,26.0,8.36
TRAIN_00492,23.562000000000012,1016.4,53.0,2.4,114.0,0.06,False,31.0,1.483
TRAIN_00493,9.576999999999998,1005.8,91.2,3.4,163.8,1.98,True,60.4,10.248
TRAIN_00494,16.09400000000005,1008.0,75.6,2.4,58.0,0.48,False,49.0,4.162
TRAIN_00495,9.178200000000004,201149.4,71.4,4.6,278.0,0.24,False,68.8,8.606
TRAIN_00496,20.878000000000043,1016.6,58.2,3.0,150.0,0.18,False,53.0,6.754
TRAIN_00497,6.462000000000046,1022.2,79.6,2.0,253.2,0.0,False,31.0,4.161
TRAIN_00498,8.424900000000036,1012.6,72.8,2.2,109.2,0.06,False,30.0,6.78
TRAIN_00499,6.990000000000009,1028.0,89.6,2.2,224.0,0.0,False,4.0,2.53
TRAIN_00500,13.128000000000043,988.0,83.2,6.4,200.8,0.24,False,70.0,11.331
TRAIN_00501,25.386000000000024,1020.4,54.6,1.4,156.6,0.0,False,0.0,7.049
TRAIN_00502,22.424000000000035,1010.6,75.6,2.8,150.0,0.18,False,31.0,2.808
TRAIN_00503,31.858000000000004,1019.0,40.6,2.8,118.0,0.0,False,8.0,6.483
TRAIN_00504,11.747000000000071,1014.6,79.0,2.0,244.8,0.06,False,30.2,4.469
TRAIN_00505,5.757000000000005,1015.8,87.2,2.6,190.2,0.06,False,35.8,2.668
TRAIN_00506,10.700000000000045,1023.6,38.6,1.8,56.0,0.0,False,19.0,6.782
TRAIN_00507,13.746000000000038,1002.8,68.6,3.2,178.0,0.3,False,45.0,7.272
TRAIN_00508,20.79200000000003,1018.8,53.6,3.0,200.0,0.0,False,38.0,5.305
TRAIN_00509,14.251331250000021,1013.0,67.8,2.0,121.6,0.12,False,37.4,8.517
TRAIN_00510,18.522000000000048,1024.0,66.6,1.4,82.0,0.0,False,0.0,10.032
TRAIN_00511,14.85609999999997,1000.8,76.4,1.4,182.8,0.06,False,4.0,0.925
TRAIN_00512,28.062000000000012,1017.0,48.4,2.8,194.0,0.6,False,19.0,5.822
TRAIN_00513,17.16990000000004,1028.6,46.8,1.6,85.4,0.0,False,6.4,2.134
TRAIN_00514,15.939800000000048,995.4,88.8,1.8,226.0,0.18,False,74.4,3.227
TRAIN_00515,19.604000000000042,1014.6,76.4,1.4,154.2,0.0,False,8.0,5.788
TRAIN_00516,5.250200000000007,1007.4,87.4,1.0,111.8,0.18,False,36.0,2.158
TRAIN_00517,23.29600000000005,1016.8,74.0,1.8,194.0,0.06,False,20.8,5.351
TRAIN_00518,12.144000000000062,1022.2,69.8,2.4,224.0,0.0,False,4.0,6.367
TRAIN_00519,26.859999999999957,1018.8,42.0,2.2,166.0,0.0,False,12.0,8.11
TRAIN_00520,10.736000000000047,997.2,70.6,2.4,150.0,0.0,False,34.2,10.952
TRAIN_00521,11.160000000000025,1010.8,86.4,1.8,220.0,0.0,False,60.0,7.436
TRAIN_00522,22.53400000000005,1016.2,56.6,4.2,206.0,0.18,False,31.0,4.621
TRAIN_00523,8.222000000000037,1021.8,94.6,2.0,205.0,0.06,False,55.8,6.338
TRAIN_00524,12.491000000000042,985.4,98.4,5.0,87.0,0.6599999999999999,False,93.6,8.158
TRAIN_00525,21.064000000000078,1012.0,74.8,2.0,154.0,0.0,False,36.4,1.886
TRAIN_00526,14.28000000000003,1024.8,73.2,1.2,116.0,0.0,False,44.6,3.539
TRAIN_00527,12.589999999999975,1017.0,59.2,3.6,140.0,0.06,False,27.0,4.004
TRAIN_00528,13.326000000000022,1006.2,88.4,2.0,210.0,0.0,False,27.0,5.624
TRAIN_00529,24.762,1019.8,58.8,2.6,154.0,0.0,False,35.0,3.396
TRAIN_00530,22.07800000000003,1017.4,73.0,0.8,134.6,0.0,False,4.0,8.286
TRAIN_00531,17.01600000000002,1014.4,47.2,5.2,272.0,0.06,False,27.0,12.963
TRAIN_00532,6.1340000000000146,1023.6,83.8,1.0,247.2,0.06,False,27.8,8.069
TRAIN_00533,9.184000000000026,1018.2,75.6,1.4,148.0,0.12,False,45.4,2.285
TRAIN_00534,27.722000000000037,1018.2,41.8,2.6,126.0,0.0,False,31.0,3.143
TRAIN_00535,29.196000000000026,1019.2,59.2,1.6,134.0,0.0,False,23.0,2.248
TRAIN_00536,16.152000000000044,1025.4,76.8,1.0,169.0,0.0,False,1.6,2.502
TRAIN_00537,19.708000000000027,1024.6,57.6,1.4,146.2,0.0,False,27.0,3.949
TRAIN_00538,11.778099999999995,1017.6,67.6,3.2,179.8,0.0,False,30.4,11.009
TRAIN_00539,15.167900000000031,1016.8,63.0,4.8,234.8,0.0,False,42.4,8.045
TRAIN_00540,24.25400000000002,1014.4,65.6,1.2,68.0,0.0,False,48.0,0.388
TRAIN_00541,20.476000000000056,1018.8,87.2,0.8,186.0,0.06,False,17.6,1.099
TRAIN_00542,3.8640000000000327,1023.2,92.2,1.2,76.0,0.0,False,20.6,3.9
TRAIN_00543,21.135999999999967,1013.6,62.2,2.8,188.0,0.0,False,8.0,6.335
TRAIN_00544,21.918000000000006,1018.6,79.4,1.6,183.0,0.0,False,19.0,2.08
TRAIN_00545,18.094400000000007,992.6,82.4,1.2,192.4,0.24,False,48.0,3.763
TRAIN_00546,13.520000000000039,1017.0,59.8,4.4,194.0,0.06,False,27.0,13.19
TRAIN_00547,23.79600000000005,1012.8,66.8,4.8,220.0,0.24,False,46.0,12.081
TRAIN_00548,9.198000000000036,1023.2,80.6,2.6,192.0,0.0,False,15.0,4.84
TRAIN_00549,28.638000000000034,1011.6,58.4,3.8,202.6,0.0,False,23.0,4.981
TRAIN_00550,7.906000000000006,1024.0,72.2,2.6,148.0,0.0,False,19.0,8.193
TRAIN_00551,19.355999999999995,1006.6,62.6,8.0,264.0,0.0,False,42.0,14.803
TRAIN_00552,8.415999999999997,1017.6,84.6,1.4,174.0,0.0,False,30.0,1.497
TRAIN_00553,10.074000000000012,1034.8,84.4,1.0,177.6,0.0,False,15.0,1.573
TRAIN_00554,26.81800000000004,1018.8,48.6,3.0,212.0,0.0,False,0.0,2.893
TRAIN_00555,15.049000000000035,1030.8,68.4,2.0,157.6,0.0,False,17.0,6.76
TRAIN_00556,14.652000000000044,1022.6,74.2,2.4,155.2,0.06,False,27.0,5.458
TRAIN_00557,15.713999999999942,1029.0,62.8,1.4,98.0,0.0,False,4.0,1.697
TRAIN_00558,32.202000000000055,1012.4,45.6,5.2,138.0,0.0,False,23.0,7.077
TRAIN_00559,28.446000000000026,1015.2,52.2,3.2,245.6,0.0,False,8.0,3.682
TRAIN_00560,28.424000000000035,1019.2,57.4,2.0,34.0,0.0,False,38.0,4.128
TRAIN_00561,16.00200000000001,1020.4,51.0,4.6,226.0,0.06,False,24.0,2.364
TRAIN_00562,6.761900000000026,1018.8,86.8,1.2,234.2,0.0,False,5.6,9.266
TRAIN_00563,14.054331250000018,1017.8,66.6,2.6,156.2,0.0,False,25.6,1.034
TRAIN_00564,13.954000000000065,1017.8,73.0,1.4,146.0,0.0,False,15.0,3.731
TRAIN_00565,16.24000000000001,981.8,91.4,2.2,265.4,0.3,False,84.8,3.772
TRAIN_00566,14.77753750000005,1034.0,58.0,2.4,147.8,0.0,False,3.2,4.045
TRAIN_00567,28.75,1017.2,69.8,1.0,99.8,0.06,False,31.0,9.066
TRAIN_00568,20.226000000000056,1019.0,79.2,1.4,222.0,0.0,False,8.0,2.953
TRAIN_00569,6.597999999999956,1029.2,79.0,1.4,208.0,0.0,False,13.6,3.48
TRAIN_00570,8.142000000000053,1020.8,58.2,2.4,38.2,0.0,False,4.0,8.142
TRAIN_00571,17.29600000000005,1017.2,75.4,2.0,185.2,0.0,False,34.0,6.549
TRAIN_00572,13.746000000000038,1002.8,68.6,3.2,178.0,0.3,False,45.0,7.272
TRAIN_00573,20.411200000000008,1013.0,76.6,1.2,267.4,0.0,False,24.8,7.018
TRAIN_00574,25.635999999999967,1018.8,63.4,1.0,108.0,0.0,False,19.0,2.719
TRAIN_00575,30.78400000000005,1020.8,41.2,4.0,106.0,0.0,False,20.0,2.87
TRAIN_00576,26.602000000000032,1016.6,54.4,2.4,98.4,0.0,False,15.0,6.431
TRAIN_00577,33.32600000000002,1018.2,45.8,3.4,224.0,0.0,False,4.0,4.425
TRAIN_00578,25.974000000000046,1023.8,35.8,2.6,96.0,0.0,False,28.0,2.854
TRAIN_00579,22.248000000000047,1019.0,38.2,3.8,136.0,0.0,False,8.0,5.211
TRAIN_00580,18.420000000000016,1018.8,83.4,2.6,124.0,0.0,False,34.0,6.571
